s,lambda_ces_kappa_low,lambda_ces_kappa_high,lambda_sine_kappa_low,lambda_sine_kappa_high,kappa_low,kappa_high,ces_peak_s_low,ces_peak_s_high,sine_peak_s_low,sine_peak_s_high,ces_peak_lambda_low,ces_peak_lambda_high,sine_peak_lambda_low,sine_peak_lambda_high
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0020000000,0.0026731006,0.0013371472,0.0021036418,0.0010522907,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0040000000,0.0053307281,0.0026677437,0.0042034476,0.0021036003,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0060000000,0.0079729237,0.0039917982,0.0062993449,0.0031538887,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0080000000,0.0105997286,0.0053093195,0.0083912611,0.0042031157,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0100000000,0.0132111841,0.0066203163,0.0104791242,0.0052512414,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0120000000,0.0158073309,0.0079247974,0.0125628625,0.0062982258,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0140000000,0.0183882099,0.0092227713,0.0146424042,0.0073440289,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0160000000,0.0209538618,0.0105142469,0.0167176781,0.0083886110,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0180000000,0.0235043269,0.0117992329,0.0187886132,0.0094319324,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0200000000,0.0260396457,0.0130777378,0.0208551388,0.0104739534,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0220000000,0.0285598584,0.0143497703,0.0229171844,0.0115146345,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0240000000,0.0310650051,0.0156153390,0.0249746798,0.0125539362,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0260000000,0.0335551256,0.0168744526,0.0270275550,0.0135918191,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0280000000,0.0360302597,0.0181271197,0.0290757406,0.0146282440,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0300000000,0.0384904472,0.0193733488,0.0311191672,0.0156631717,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0320000000,0.0409357275,0.0206131486,0.0331577658,0.0166965630,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0340000000,0.0433661399,0.0218465274,0.0351914675,0.0177283789,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0360000000,0.0457817238,0.0230734940,0.0372202040,0.0187585806,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0380000000,0.0481825181,0.0242940568,0.0392439071,0.0197871292,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0400000000,0.0505685619,0.0255082244,0.0412625090,0.0208139860,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0420000000,0.0529398939,0.0267160051,0.0432759420,0.0218391123,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0440000000,0.0552965529,0.0279174076,0.0452841390,0.0228624697,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0460000000,0.0576385773,0.0291124402,0.0472870330,0.0238840198,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0480000000,0.0599660057,0.0303011115,0.0492845573,0.0249037242,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0500000000,0.0622788762,0.0314834298,0.0512766457,0.0259215447,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0520000000,0.0645772270,0.0326594035,0.0532632320,0.0269374432,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0540000000,0.0668610961,0.0338290411,0.0552442505,0.0279513818,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0560000000,0.0691305214,0.0349923510,0.0572196359,0.0289633225,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0580000000,0.0713855407,0.0361493415,0.0591893230,0.0299732275,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0600000000,0.0736261915,0.0373000210,0.0611532471,0.0309810593,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0620000000,0.0758525113,0.0384443978,0.0631113437,0.0319867801,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0640000000,0.0780645375,0.0395824803,0.0650635486,0.0329903528,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0660000000,0.0802623073,0.0407142767,0.0670097980,0.0339917398,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0680000000,0.0824458578,0.0418397954,0.0689500285,0.0349909039,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0700000000,0.0846152259,0.0429590447,0.0708841769,0.0359878082,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0720000000,0.0867704485,0.0440720328,0.0728121802,0.0369824157,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0740000000,0.0889115624,0.0451787680,0.0747339760,0.0379746894,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0760000000,0.0910386040,0.0462792585,0.0766495021,0.0389645927,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0780000000,0.0931516099,0.0473735126,0.0785586966,0.0399520890,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0800000000,0.0952506163,0.0484615385,0.0804614980,0.0409371418,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0820000000,0.0973356595,0.0495433443,0.0823578451,0.0419197147,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0840000000,0.0994067755,0.0506189382,0.0842476771,0.0428997716,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0860000000,0.1014640003,0.0516883285,0.0861309333,0.0438772763,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0880000000,0.1035073698,0.0527515232,0.0880075537,0.0448521929,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0900000000,0.1055369196,0.0538085306,0.0898774784,0.0458244856,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0920000000,0.1075526854,0.0548593587,0.0917406479,0.0467941186,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0940000000,0.1095547025,0.0559040157,0.0935970031,0.0477610564,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0960000000,0.1115430064,0.0569425096,0.0954464850,0.0487252636,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.0980000000,0.1135176322,0.0579748485,0.0972890354,0.0496867049,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1000000000,0.1154786151,0.0590010406,0.0991245960,0.0506453451,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1020000000,0.1174259900,0.0600210938,0.1009531090,0.0516011492,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1040000000,0.1193597918,0.0610350162,0.1027745172,0.0525540823,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1060000000,0.1212800553,0.0620428159,0.1045887634,0.0535041098,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1080000000,0.1231868150,0.0630445008,0.1063957909,0.0544511969,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1100000000,0.1250801055,0.0640400789,0.1081955434,0.0553953094,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1120000000,0.1269599611,0.0650295583,0.1099879648,0.0563364127,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1140000000,0.1288264162,0.0660129469,0.1117729996,0.0572744729,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1160000000,0.1306795048,0.0669902526,0.1135505925,0.0582094559,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1180000000,0.1325192611,0.0679614834,0.1153206885,0.0591413278,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1200000000,0.1343457189,0.0689266473,0.1170832331,0.0600700550,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1220000000,0.1361589121,0.0698857522,0.1188381722,0.0609956038,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1240000000,0.1379588743,0.0708388058,0.1205854519,0.0619179408,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1260000000,0.1397456391,0.0717858163,0.1223250187,0.0628370329,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1280000000,0.1415192401,0.0727267913,0.1240568196,0.0637528468,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1300000000,0.1432797104,0.0736617389,0.1257808019,0.0646653497,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1320000000,0.1450270835,0.0745906667,0.1274969132,0.0655745088,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1340000000,0.1467613924,0.0755135827,0.1292051015,0.0664802914,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1360000000,0.1484826701,0.0764304948,0.1309053153,0.0673826650,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1380000000,0.1501909495,0.0773414106,0.1325975034,0.0682815974,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1400000000,0.1518862635,0.0782463379,0.1342816148,0.0691770563,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1420000000,0.1535686447,0.0791452847,0.1359575991,0.0700690099,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1440000000,0.1552381257,0.0800382586,0.1376254063,0.0709574263,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1460000000,0.1568947389,0.0809252673,0.1392849866,0.0718422737,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1480000000,0.1585385168,0.0818063187,0.1409362907,0.0727235208,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1500000000,0.1601694915,0.0826814205,0.1425792696,0.0736011361,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1520000000,0.1617876953,0.0835505803,0.1442138748,0.0744750885,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1540000000,0.1633931600,0.0844138059,0.1458400581,0.0753453471,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1560000000,0.1649859177,0.0852711049,0.1474577717,0.0762118810,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1580000000,0.1665660002,0.0861224850,0.1490669682,0.0770746594,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1600000000,0.1681334392,0.0869679540,0.1506676006,0.0779336521,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1620000000,0.1696882663,0.0878075194,0.1522596222,0.0787888286,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1640000000,0.1712305130,0.0886411888,0.1538429869,0.0796401588,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1660000000,0.1727602108,0.0894689699,0.1554176486,0.0804876127,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1680000000,0.1742773908,0.0902908703,0.1569835621,0.0813311605,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1700000000,0.1757820842,0.0911068976,0.1585406822,0.0821707728,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1720000000,0.1772743223,0.0919170594,0.1600889642,0.0830064199,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1740000000,0.1787541359,0.0927213632,0.1616283639,0.0838380726,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1760000000,0.1802215559,0.0935198166,0.1631588374,0.0846657020,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1780000000,0.1816766132,0.0943124271,0.1646803412,0.0854892790,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1800000000,0.1831193383,0.0950992023,0.1661928322,0.0863087750,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1820000000,0.1845497619,0.0958801497,0.1676962678,0.0871241614,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1840000000,0.1859679144,0.0966552767,0.1691906056,0.0879354100,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1860000000,0.1873738263,0.0974245909,0.1706758037,0.0887424924,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1880000000,0.1887675277,0.0981880998,0.1721518207,0.0895453808,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1900000000,0.1901490488,0.0989458108,0.1736186154,0.0903440474,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1920000000,0.1915184198,0.0996977314,0.1750761473,0.0911384645,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1940000000,0.1928756706,0.1004438689,0.1765243760,0.0919286047,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1960000000,0.1942208311,0.1011842309,0.1779632616,0.0927144409,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.1980000000,0.1955539310,0.1019188248,0.1793927647,0.0934959459,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2000000000,0.1968750000,0.1026476578,0.1808128462,0.0942730929,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2020000000,0.1981840678,0.1033707376,0.1822234674,0.0950458553,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2040000000,0.1994811637,0.1040880713,0.1836245902,0.0958142066,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2060000000,0.2007663173,0.1047996664,0.1850161766,0.0965781206,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2080000000,0.2020395577,0.1055055303,0.1863981893,0.0973375710,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2100000000,0.2033009142,0.1062056702,0.1877705912,0.0980925322,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2120000000,0.2045504159,0.1069000934,0.1891333458,0.0988429784,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2140000000,0.2057880918,0.1075888074,0.1904864167,0.0995888840,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2160000000,0.2070139708,0.1082718194,0.1918297683,0.1003302239,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2180000000,0.2082280817,0.1089491367,0.1931633652,0.1010669729,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2200000000,0.2094304533,0.1096207666,0.1944871724,0.1017991060,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2220000000,0.2106211142,0.1102867163,0.1958011553,0.1025265988,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2240000000,0.2118000928,0.1109469930,0.1971052800,0.1032494265,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2260000000,0.2129674178,0.1116016041,0.1983995125,0.1039675650,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2280000000,0.2141231173,0.1122505567,0.1996838197,0.1046809901,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2300000000,0.2152672198,0.1128938581,0.2009581686,0.1053896780,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2320000000,0.2163997532,0.1135315155,0.2022225268,0.1060936050,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2340000000,0.2175207458,0.1141635360,0.2034768623,0.1067927475,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2360000000,0.2186302256,0.1147899268,0.2047211434,0.1074870824,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2380000000,0.2197282203,0.1154106952,0.2059553390,0.1081765865,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2400000000,0.2208147579,0.1160258481,0.2071794181,0.1088612371,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2420000000,0.2218898660,0.1166353929,0.2083933505,0.1095410113,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2440000000,0.2229535723,0.1172393366,0.2095971063,0.1102158868,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
0.2460000000,0.2240059042,0.1178376863,0.2107906558,0.1108858414,0.2000000000,0.8000000000,0.4539607667,0.4748166593,0.4626563555,0.4795829662,0.2762353999,0.1511000444,0.2757915818,0.1510274257
